urls,title,company_name,experience,location,keyskills
https://www.naukri.com/job-listings-mainframe-automation-architect-sp-staffing-services-private-limited-chennai-bengaluru-bangalore-hyderabad-secunderabad-8-to-13-years-101020000423?src=jobsearchDesk&sid=16068097295196829&xp=13&px=5,Mainframe Automation Architect,SP Staffing Services Private Limited,8-13 Yrs,"Chennai, Bengaluru, Hyderabad","ISPF,CList,REXX,Mainframe Automation,CAOPS,MVS,CA-OPS,System Automation"
https://www.naukri.com/job-listings-hcl-is-hiring-for-as400-mainframe-migration-architects-hcl-technologies-limited-chennai-pune-delhi-ncr-lucknow-bengaluru-bangalore-hyderabad-secunderabad-10-to-15-years-131020007826?src=jobsearchDesk&sid=16068097295196829&xp=14&px=5,HCL is Hiring For AS400/Mainframe Migration Architects,HCL Technologies Limited,10-15 Yrs,"Chennai, Pune, Delhi NCR, Lucknow, Bengaluru, Hyderabad","Dockers,GCP,AS400,Java,C++,DB2/400,CL/400,RPG/400"
https://www.naukri.com/job-listings-mainframe-testing-healthcare-domain-bangalore-hyderabad-bct-consulting-private-limited-bengaluru-bangalore-hyderabad-secunderabad-1-to-6-years-231020004894?src=jobsearchDesk&sid=16068097295196829&xp=15&px=5,Mainframe Testing -- Healthcare Domain-Bangalore/Hyderabad,BCT Consulting Private Limited,1-6 Yrs,"Bengaluru, Hyderabad","IT Skills,Testing,Mainframe,Mainframe Testing"
https://www.naukri.com/job-listings-mainframe-developer-diverse-lynx-bengaluru-bangalore-2-to-7-years-230320500685?src=jobsearchDesk&sid=16068097295196829&xp=16&px=5,Mainframe Developer,Diverse Lynx,2-7 Yrs,Bengaluru,"Analytical skills,JCL,Db2,Cobol,Agile,Manager Technology,SDLC"
https://www.naukri.com/job-listings-mainframe-developer-hyrefox-consultants-pvt-ltd-bengaluru-bangalore-8-to-10-years-200320500561?src=jobsearchDesk&sid=16068097295196829&xp=17&px=5,MainFrame Developer,HyreFox Consultants Pvt Ltd,8-10 Yrs,Bengaluru,"JCL,Db2,REXX,Cobol,Debugging,Easytrieve,Troubleshooting,Software services"
https://www.naukri.com/job-listings-hiring-for-mnc-mumbai-pune-for-mainframe-developer-professional-sellcraft-global-solutions-private-limited-pune-mumbai-suburbs-bengaluru-bangalore-3-to-8-years-311020000700?src=jobsearchDesk&sid=16068097295196829&xp=18&px=5,Hiring For- MNC-Mumbai & Pune For Mainframe Developer Professional,Sellcraft Global Solutions Private Limited,3-8 Yrs,"Pune, Mumbai Suburbs, Bengaluru","jcl,Cobol,Mainframes,IT Skills,Mainframe,VSAM,Cics"
https://www.naukri.com/job-listings-we-have-openings-for-mainframes-with-top-mnc-ilabz-technology-llp-bengaluru-bangalore-3-to-7-years-291118600400?src=jobsearchDesk&sid=16068097295196829&xp=19&px=5,we have openings For mainframes with top mnc,ILABZ TECHNOLOGY LLP,3-7 Yrs,Bengaluru,"mainframe developer,Mainframes"
https://www.naukri.com/job-listings-hiring-for-java-net-plsql-mainframe-tester-pan-india-ilabz-technology-llp-delhi-ncr-mumbai-bengaluru-bangalore-2-to-7-years-291118600026?src=jobsearchDesk&sid=16068097295196829&xp=20&px=5,"Hiring For Java,.net.plsql,mainframe, tester_Pan India",ILABZ TECHNOLOGY LLP,2-7 Yrs,"Delhi NCR, Mumbai, Bengaluru","Java,ASP.Net,PLSQL,Mainframes,Testing"
https://www.naukri.com/job-listings-mainframe-migration-head-mindtree-limited-bengaluru-bangalore-18-to-22-years-160720003450?src=jobsearchDesk&sid=16068097350981304&xp=1&px=6,Mainframe Migration Head,Mindtree Limited,18-22 Yrs,Bengaluru,"Mainframe Modernization,Mainframe Migration,Mainframe Infrastructure"
https://www.naukri.com/job-listings-qa-engineer-automation-with-mainframe-galax-e-solutions-bengaluru-bangalore-hyderabad-secunderabad-noida-3-to-6-years-090920500561?src=jobsearchDesk&sid=16068097350981304&xp=2&px=6,QA Engineer ( Automation with Mainframe ),Galax E.Solutions,3-6 Yrs,"Bengaluru, Hyderabad, Noida","IT Skills,Java,Python,Manual Testing,Oracle,Node.js,AWS,TSO"
https://www.naukri.com/job-listings-qa-engineer-automation-with-mainframe-galax-e-solutions-bengaluru-bangalore-hyderabad-secunderabad-noida-3-to-4-years-090920500545?src=jobsearchDesk&sid=16068097350981304&xp=3&px=6,QA Engineer ( Automation with Mainframe ),Galax E.Solutions,3-4 Yrs,"Bengaluru, Hyderabad, Noida","IT Skills,Java,Python,Manual Testing,Oracle,Node.js,AWS,TSO"
https://www.naukri.com/job-listings-mainframe-administrator-system-programmer-pentagon-consultancy-services-chennai-pune-bengaluru-bangalore-4-to-7-years-230617502403?src=jobsearchDesk&sid=16068097350981304&xp=4&px=6,Mainframe Administrator - System Programmer,Pentagon Consultancy Services,4-7 Yrs,"Chennai, Pune, Bengaluru","BPO,Payroll,MNC,Db2,Staffing,Tools,Mainframe Administrator,Monitoring"
https://www.naukri.com/job-listings-mainframe-scheduling-control-m-ensono-technologies-llp-pune-bengaluru-bangalore-7-to-12-years-131020007436?src=jobsearchDesk&sid=16068097350981304&xp=5&px=6,Mainframe Scheduling-Control M,Ensono Technologies LLP,7-12 Yrs,"Pune, Bengaluru","controlm scheduler,control-m scheduling,mainframe control-m scheduler,controlm scheduling,mainframe scheduler,Control-M,control-m scheduler,Mainframe scheduling"
https://www.naukri.com/job-listings-mainframe-administrator-for-tcs-chennai-excelvana-pvt-ltd-chennai-pune-delhi-ncr-mumbai-bengaluru-bangalore-hyderabad-secunderabad-2-to-5-years-301020001130?src=jobsearchDesk&sid=16068097350981304&xp=6&px=6,mainframe administrator For Tcs Chennai,EXCELVANA PVT. LTD,2-5 Yrs,"Chennai, Pune, Delhi NCR, Mumbai, Bengaluru, Hyderabad","IT Skills,Mainframe,mainframes"
https://www.naukri.com/job-listings-mainframe-developer-openings-for-top-mnc-ilabz-technology-llp-bengaluru-bangalore-3-to-8-years-291118600670?src=jobsearchDesk&sid=16068097350981304&xp=7&px=6,Mainframe Developer job openings For TOP MNC,ILABZ TECHNOLOGY LLP,3-8 Yrs,Bengaluru,Mainframe Developer
https://www.naukri.com/job-listings-mainframe-testing-squircle-it-consulting-services-pvt-ltd-bengaluru-bangalore-3-to-6-years-200520500043?src=jobsearchDesk&sid=16068097350981304&xp=8&px=6,Mainframe Testing,Squircle IT Consulting Services Pvt Ltd,3-6 Yrs,Bengaluru,Mainframe testing
https://www.naukri.com/job-listings-mainframe-testing-professionals-linktag-inc-bengaluru-bangalore-3-to-7-years-010717506129?src=jobsearchDesk&sid=16068097350981304&xp=9&px=6,Mainframe Testing professionals,LinkTag Inc.,3-7 Yrs,Bengaluru,"Technical product configuration,c++,C,design,MySQL,JavaScript,integration PHP,HTML"
https://www.naukri.com/job-listings-mainframe-administrator-squircle-it-consulting-services-pvt-ltd-bengaluru-bangalore-7-to-12-years-010717501902?src=jobsearchDesk&sid=16068097350981304&xp=10&px=6,Mainframe Administrator,Squircle IT Consulting Services Pvt Ltd,7-12 Yrs,Bengaluru,"Technical product configuration,c++,C,design,MySQL,JavaScript,integration PHP,HTML"
https://www.naukri.com/job-listings-mainframe-performance-specialist-diverse-lynx-bengaluru-bangalore-3-to-8-years-240320500935?src=jobsearchDesk&sid=16068097350981304&xp=11&px=6,Mainframe Performance Specialist,Diverse Lynx,3-8 Yrs,Bengaluru,"Performance optimization,PLI"
https://www.naukri.com/job-listings-mainframe-developer-immediate-joiner-c2h-growel-softech-pvt-ltd-chennai-trivandrum-bengaluru-bangalore-hyderabad-secunderabad-2-to-5-years-261120604498?src=jobsearchDesk&sid=16068097350981304&xp=12&px=6,Mainframe Developer-Immediate Joiner-C2H,Growel Softech Pvt. Ltd.,2-5 Yrs,"Chennai, Trivandrum, Bengaluru, Hyderabad","VSAM,JCL,Db2,Cobol,Mainframes"
https://www.naukri.com/job-listings-natural-adabas-developer-tech-mahindra-ltd-chennai-bengaluru-bangalore-4-to-9-years-171120005178?src=jobsearchDesk&sid=16068097350981304&xp=13&px=6,Natural Adabas Developer,Tech Mahindra Ltd.,4-9 Yrs,"Chennai, Bengaluru","Technical Skills,Natural Adabas,Verbal Communication,Self Learning,Mainframes,Primary Skills"
https://www.naukri.com/job-listings-application-developer-zos-ibm-india-pvt-limited-bengaluru-bangalore-2-to-4-years-031120902231?src=jobsearchDesk&sid=16068097350981304&xp=14&px=6,Application Developer: zOS,IBM India Pvt. Limited,2-4 Yrs,Bengaluru,"IT Skills,Mainframe,Application Development,Db2,Cobol,Problem Solving,CICS,troubleshooting"
https://www.naukri.com/job-listings-ibm-cics-customer-information-control-system-accenture-solutions-pvt-ltd-bengaluru-bangalore-2-to-5-years-201120901316?src=jobsearchDesk&sid=16068097350981304&xp=15&px=6,IBM CICS (Customer Information Control System),Accenture Solutions Pvt Ltd,2-5 Yrs,Bengaluru,"VSAM,JCL,Db2,Cics,Cobol,Consulting,Application development,Unit testing"
https://www.naukri.com/job-listings-project-manager-resiliency-services-ibm-india-pvt-limited-bengaluru-bangalore-5-to-10-years-181120903764?src=jobsearchDesk&sid=16068097350981304&xp=16&px=6,Project Manager- Resiliency Services,IBM India Pvt. Limited,5-10 Yrs,Bengaluru,"Project Management,agile methodologies,Disaster Recovery,Mainframe,Business Continuity"
https://www.naukri.com/job-listings-software-developer-ibm-india-pvt-limited-bengaluru-bangalore-5-to-10-years-111120903536?src=jobsearchDesk&sid=16068097350981304&xp=17&px=6,Software Developer,IBM India Pvt. Limited,5-10 Yrs,Bengaluru,"IT Skills,Java,J2EE,Software Development,Mainframe,Java,mainframe,Typescript"
https://www.naukri.com/job-listings-mainframe-zos-system-programmer-specialist-ibm-india-pvt-limited-bengaluru-bangalore-7-to-11-years-091120903429?src=jobsearchDesk&sid=16068097350981304&xp=18&px=6,Mainframe zOS System Programmer Specialist,IBM India Pvt. Limited,7-11 Yrs,Bengaluru,"IT Skills,Java,Testing,Mainframe,Installation,Networking,REXX,P2V"
https://www.naukri.com/job-listings-urgent-opening-for-falcon-developer-for-bangalore-growel-softech-pvt-ltd-bengaluru-bangalore-4-to-8-years-011220001433?src=jobsearchDesk&sid=16068097350981304&xp=19&px=6,Urgent opening For Falcon developer For Bangalore,Growel Softech Pvt. Ltd.,4-8 Yrs,Bengaluru,"Falcon,Mainframes"
https://www.naukri.com/job-listings-application-database-administrator-dbms-ibm-india-pvt-limited-bengaluru-bangalore-2-to-5-years-121120900497?src=jobsearchDesk&sid=16068097350981304&xp=20&px=6,Application Database Administrator: DBMS,IBM India Pvt. Limited,2-5 Yrs,Bengaluru,"IT Skills,DBA,Oracle,Mainframe,PL/SQL,/OS DB2,QMF,Oracle DBA"
https://www.naukri.com/job-listings-application-database-administrator-dbms-ibm-india-pvt-limited-bengaluru-bangalore-2-to-5-years-121120900491?src=jobsearchDesk&sid=16068097404814520&xp=1&px=7,Application Database Administrator: DBMS,IBM India Pvt. Limited,2-5 Yrs,Bengaluru,"IT Skills,DBA,Oracle,Mainframe,PL/SQL,QMF,Application Database Administrator,SPUFI"
https://www.naukri.com/job-listings-application-database-administrator-dbms-ibm-india-pvt-limited-bengaluru-bangalore-2-to-5-years-121120900489?src=jobsearchDesk&sid=16068097404814520&xp=2&px=7,Application Database Administrator: DBMS,IBM India Pvt. Limited,2-5 Yrs,Bengaluru,"IT Skills,DBA,Oracle,Mainframe,Application DBA,PL/SQL,QMF,Oracle DBA"
https://www.naukri.com/job-listings-database-architect-and-software-developer-indsp-audio-technologies-pvt-ltd-bengaluru-bangalore-3-to-6-years-310316502187?src=jobsearchDesk&sid=16068097404814520&xp=3&px=7,Database Architect and Software Developer,inDSP Audio Technologies Pvt Ltd,3-6 Yrs,Bengaluru,"SCSI,Trace Parser,iSCSI,C,Linux,AOS,DB2,Mainframe"
https://www.naukri.com/job-listings-cics-system-programmer-shreyas-integrated-systems-bengaluru-bangalore-noida-2-to-5-years-051016500639?src=jobsearchDesk&sid=16068097404814520&xp=4&px=7,CICS -System Programmer,Shreyas Integrated Systems,2-5 Yrs,"Bengaluru, Noida","servers,upgrading,install,xpeditor,cics,system programmer,availability,installing"
https://www.naukri.com/job-listings-natural-adabas-developer-india-s-largest-mnc-bangalore-sp-staffing-services-private-limited-bengaluru-bangalore-3-to-6-years-231120001592?src=jobsearchDesk&sid=16068097404814520&xp=5&px=7,Natural Adabas Developer_ India's Largest MNC _ Bangalore!!,SP Staffing Services Private Limited,3-6 Yrs,Bengaluru,"Banking Domain,Mainframe adabas,BFSI,Natural,Natural Adabas,Mainframe Natural,Adabas Developer,Adabas"
https://www.naukri.com/job-listings-etl-developer-informatica-career-infosystem-bengaluru-bangalore-3-to-5-years-300919906111?src=jobsearchDesk&sid=16068097404814520&xp=6&px=7,ETL Developer - Informatica,Career Infosystem,3-5 Yrs,Bengaluru,"IT Skills,Oracle,Mainframe,DB2,Netezza,Mainframe,Informatica,PL - SQL"
https://www.naukri.com/job-listings-java-developer-spring-cloud-foundry-career-infosystem-bengaluru-bangalore-5-to-10-years-250719905271?src=jobsearchDesk&sid=16068097404814520&xp=7&px=7,Java Developer - Spring/cloud Foundry,Career Infosystem,5-10 Yrs,Bengaluru,"CI / CD,Java,Cloud Foundry,JUnit,Version Control System,Agile,Mainframe,MongoDB"
https://www.naukri.com/job-listings-ca-identity-manager-developer-consultant-active-directory-serving-skill-bengaluru-bangalore-3-to-5-years-100820902391?src=jobsearchDesk&sid=16068097404814520&xp=8&px=7,CA Identity Manager/Developer/Consultant - Active Directory,Serving Skill,3-5 Yrs,Bengaluru,"Exchange,CA API,Database Schema,Mainframe,CA Tools,Office 365,Active Directory,SQL"
https://www.naukri.com/job-listings-project-manager-er-consulting-bengaluru-bangalore-bengaluru-bangalore-10-to-15-years-310815503919?src=jobsearchDesk&sid=16068097404814520&xp=9&px=7,Project Manager,ER Consulting,10-15 Yrs,"Bengaluru, Bengaluru / Bangalore","client handling,sap,software development,project manager,java j2ee,team handling,mca,microsoft"
https://www.naukri.com/job-listings-ui-engineer-intellicus-technologies-bengaluru-bangalore-7-to-10-years-310316502195?src=jobsearchDesk&sid=16068097404814520&xp=10&px=7,UI Engineer,Intellicus Technologies,7-10 Yrs,Bengaluru,"SCSI,Trace Parser,iSCSI,C,Linux,AOS,DB2,Mainframe"
https://www.naukri.com/job-listings-active-embedded-linux-and-open-source-expert-indsp-audio-technologies-pvt-ltd-bengaluru-bangalore-3-to-6-years-310316502188?src=jobsearchDesk&sid=16068097404814520&xp=11&px=7,Active Embedded Linux and Open Source Expert,inDSP Audio Technologies Pvt Ltd,3-6 Yrs,Bengaluru,"SCSI,Trace Parser,iSCSI,C,Linux,AOS,DB2,Mainframe"
https://www.naukri.com/job-listings-senior-hardware-engineer-analog-digital-indsp-audio-technologies-pvt-ltd-bengaluru-bangalore-3-to-7-years-310316502186?src=jobsearchDesk&sid=16068097404814520&xp=12&px=7,Senior Hardware Engineer (analog/digital),inDSP Audio Technologies Pvt Ltd,3-7 Yrs,Bengaluru,"SCSI,Trace Parser,iSCSI,C,Linux,AOS,DB2,Mainframe"
https://www.naukri.com/job-listings-intern-for-programming-hrroll-bengaluru-bangalore-2-to-5-years-211116500620?src=jobsearchDesk&sid=16068097404814520&xp=13&px=7,Intern for Programming,HRROLL,2-5 Yrs,Bengaluru,"strong interpersonal skills,coding,pc,software development,functions,documentation,php,problem solving"
https://www.naukri.com/job-listings-project-manager-er-consulting-bengaluru-bangalore-10-to-15-years-040216502879?src=jobsearchDesk&sid=16068097404814520&xp=14&px=7,Project Manager,ER Consulting,10-15 Yrs,Bengaluru,"sap,ling project,t,ling,project manager,client h,java j2ee"
https://www.naukri.com/job-listings-head-of-it-axmiyan-hr-solutions-pvt-ltd-bengaluru-bangalore-8-to-12-years-010316500407?src=jobsearchDesk&sid=16068097404814520&xp=15&px=7,Head of IT,AxmiYaN HR Solutions Pvt. Ltd.,8-12 Yrs,Bengaluru,"SCSI,Trace Parser,iSCSI,C,Linux,AOS,DB2,Mainframe"
https://www.naukri.com/job-listings-head-of-it-axmiyan-hr-solutions-pvt-ltd-bengaluru-bangalore-10-to-15-years-010316500401?src=jobsearchDesk&sid=16068097404814520&xp=16&px=7,Head of IT,AxmiYaN HR Solutions Pvt. Ltd.,10-15 Yrs,Bengaluru,"SCSI,Trace Parser,iSCSI,C,Linux,AOS,DB2,Mainframe"
https://www.naukri.com/job-listings-head-of-development-lantic-data-bureau-services-pvt-ltd-bengaluru-bangalore-10-to-15-years-010316500390?src=jobsearchDesk&sid=16068097404814520&xp=17&px=7,Head of Development,@lantic Data Bureau Services Pvt.Ltd,10-15 Yrs,Bengaluru,"SCSI,Trace Parser,iSCSI,C,Linux,AOS,DB2,Mainframe"
https://www.naukri.com/job-listings-linux-system-administrator-lantic-data-bureau-services-pvt-ltd-bengaluru-bangalore-4-to-7-years-010316500389?src=jobsearchDesk&sid=16068097404814520&xp=18&px=7,Linux System Administrator,@lantic Data Bureau Services Pvt.Ltd,4-7 Yrs,Bengaluru,"SCSI,Trace Parser,iSCSI,C,Linux,AOS,DB2,Mainframe"
https://www.naukri.com/job-listings-associate-manager-technology-microland-limited-bengaluru-bangalore-8-to-11-years-241120902775?src=jobsearchDesk&sid=16068097404814520&xp=19&px=7,Associate Manager - Technology,Microland Limited,8-11 Yrs,Bengaluru,"Hardware Networking,Ccie,Project Management,DNS,Routing,Group Policy,Troubleshooting,DHCP"
https://www.naukri.com/job-listings-vision-plus-cms-developer-capgemini-technology-services-india-limited-bengaluru-bangalore-4-to-6-years-281120902175?src=jobsearchDesk&sid=16068097404814520&xp=20&px=7,Vision Plus CMS Developer,Capgemini Technology Services India Limited,4-6 Yrs,Bengaluru,"VSAM,SIDE,JCL,Techno functional,Cics,Cobol,CMS,Vision Plus"
https://www.naukri.com/job-listings-sailpoint-implementation-5-yrs-blr-pune-a-cmmi-level-5-company-relix-hr-consulting-pvt-ltd-pune-bengaluru-bangalore-5-to-10-years-101120000447?src=jobsearchDesk&sid=16068097469752430&xp=1&px=8,Sailpoint Implementation - 5+ Yrs- Blr/Pune - A CMMI Level 5 Company,Relix HR Consulting Pvt. Ltd.,5-10 Yrs,"Pune, Bengaluru","IAM,Rbac,Mainframe,Acf2,Access Management,Sailpoint,Access Control,OOTB"
https://www.naukri.com/job-listings-as400-developer-jcl-cobol-rpg-pronto-consulting-services-mumbai-bengaluru-bangalore-hyderabad-secunderabad-2-to-7-years-241120904451?src=jobsearchDesk&sid=16068097469752430&xp=2&px=8,AS400 Developer - JCL/COBOL/RPG,Pronto Consulting Services,2-7 Yrs,"Mumbai, Bengaluru, Hyderabad","Software Troubleshooting,JCL,Linux,COBOL,AS400,RPG,System Administration,SDLC"
https://www.naukri.com/job-listings-application-developer-zos-ibm-india-pvt-limited-bengaluru-bangalore-2-to-4-years-231120905729?src=jobsearchDesk&sid=16068097469752430&xp=3&px=8,Application Developer: zOS,IBM India Pvt. Limited,2-4 Yrs,Bengaluru,"Application Development,Db2,Cics,Application Developer,Cobol,IMS DB,Technology Consulting"
https://www.naukri.com/job-listings-application-developer-zos-ibm-india-pvt-limited-bengaluru-bangalore-2-to-4-years-171120905963?src=jobsearchDesk&sid=16068097469752430&xp=4&px=8,Application Developer: zOS,IBM India Pvt. Limited,2-4 Yrs,Bengaluru,"Application Development,Business Strategy,Design Development,Cics,Cobol,Problem Solving,Technology Consulting,Career Development"
https://www.naukri.com/job-listings-info-security-manager-bion-bengaluru-bangalore-5-to-7-years-230420904364?src=jobsearchDesk&sid=16068097469752430&xp=5&px=8,Info Security Manager,Bion,5-7 Yrs,Bengaluru,"IT Skills,Mainframe,Unix,Database platforms,Mainframe,Active Directory"
https://www.naukri.com/job-listings-net-developer-platinus-technologies-private-limited-pune-bengaluru-bangalore-hyderabad-secunderabad-7-to-12-years-061120004726?src=jobsearchDesk&sid=16068097469752430&xp=6&px=8,.NET Developer,Platinus Technologies Private Limited,7-12 Yrs,"Pune, Bengaluru, Hyderabad","C#,ASP.Net,SQL Server,work from home,C,LINQ,VB SCRIPT,Cics"
https://www.naukri.com/job-listings-devops-professional-accenture-solutions-pvt-ltd-bengaluru-bangalore-5-to-8-years-171120901266?src=jobsearchDesk&sid=16068097469752430&xp=7&px=8,DevOps Professional,Accenture Solutions Pvt Ltd,5-8 Yrs,Bengaluru,"Java Enterprise Edition,application development,DevOps,agile sdlc development,waterfall,automations,Mainframe Development,Unit Testing"
https://www.naukri.com/job-listings-cloud-developer-ibm-india-pvt-limited-bengaluru-bangalore-6-to-10-years-211120904500?src=jobsearchDesk&sid=16068097469752430&xp=8&px=8,Cloud Developer,IBM India Pvt. Limited,6-10 Yrs,Bengaluru,"Java,Software Development,C,Open Source,Docker,OS,Programming,J2Ee"
https://www.naukri.com/job-listings-application-developer-pega-ibm-india-pvt-limited-bengaluru-bangalore-10-to-12-years-181120903763?src=jobsearchDesk&sid=16068097469752430&xp=9&px=8,Application Developer: Pega,IBM India Pvt. Limited,10-12 Yrs,Bengaluru,"Application Development,Business Process Management,Use Case Analysis,Application Design,Bpm,Pega PRPC"
https://www.naukri.com/job-listings-application-developer-red-hat-cloud-microservices-ibm-india-pvt-limited-bengaluru-bangalore-3-to-8-years-181120901296?src=jobsearchDesk&sid=16068097469752430&xp=10&px=8,Application Developer: Red Hat Cloud Microservices,IBM India Pvt. Limited,3-8 Yrs,Bengaluru,"No Sql DB,Java,Design Patterns,API,API gateway,Springboot,RDBMS,Spring Cloud"
https://www.naukri.com/job-listings-application-developer-pega-ibm-india-pvt-limited-bengaluru-bangalore-5-to-8-years-171120902096?src=jobsearchDesk&sid=16068097469752430&xp=11&px=8,Application Developer - Pega,IBM India Pvt. Limited,5-8 Yrs,Bengaluru,"Application Development,Use Case Analysis,Design Development,Client Server,Technology Consulting,Application Design,Business Process Modeling,Career Development"
https://www.naukri.com/job-listings-modernization-architect-wp-110-krazy-mantra-hr-solutions-pvt-ltd-chennai-pune-bengaluru-bangalore-hyderabad-secunderabad-15-to-20-years-251120005259?src=jobsearchDesk&sid=16068097469752430&xp=12&px=8,Modernization Architect (WP-110),Krazy Mantra HR Solutions Pvt. Ltd,15-20 Yrs,"Chennai, Pune, Bengaluru, Hyderabad","Modernization,Java,C++,Azure,C,Legacy Mainframe,Devops,Software Development"
https://www.naukri.com/job-listings-t24-developer-senior-developer-temenos-software-marc-ellis-bengaluru-bangalore-5-to-10-years-251120901103?src=jobsearchDesk&sid=16068097469752430&xp=13&px=8,T24 Developer / Senior Developer - Temenos Software,Marc - Ellis,5-10 Yrs,Bengaluru,"TAFC,Temenos T24 Development,Unit Testing,T24,InfoBasic,Webservices,TAFJ,System Integration"
https://www.naukri.com/job-listings-software-developer-ibm-india-pvt-limited-bengaluru-bangalore-5-to-10-years-041120901857?src=jobsearchDesk&sid=16068097469752430&xp=14&px=8,Software Developer,IBM India Pvt. Limited,5-10 Yrs,Bengaluru,"IT Skills,Java,J2EE,Software Development,Mainframe,Java,Software Development,Cloud Computing"
https://www.naukri.com/job-listings-web-methods-developer-pentagon-consultancy-services-chennai-pune-mumbai-bengaluru-bangalore-hyderabad-secunderabad-gurgaon-kolkata-4-to-9-years-230617503058?src=jobsearchDesk&sid=16068097469752430&xp=15&px=8,WEB METHODS DEVELOPER,Pentagon Consultancy Services,4-9 Yrs,"Chennai, Pune, Mumbai, Bengaluru, Hyderabad, Gurgaon, Kolkata","JMS,Web services,Coding,XML,Agile,JDBC,Application development,Middleware"
https://www.naukri.com/job-listings-developers-sr-developers-lead-pentagon-consultancy-services-bengaluru-bangalore-hyderabad-secunderabad-3-to-8-years-230617502889?src=jobsearchDesk&sid=16068097469752430&xp=16&px=8,Developers /sr.developers /lead,Pentagon Consultancy Services,3-8 Yrs,"Bengaluru, Hyderabad","Unix,BPO,JCL,Payroll,Staffing,Control-M,Informatica,Oracle"
https://www.naukri.com/job-listings-systems-operations-sr-analyst-wells-fargo-india-solutions-pvt-ltd-bengaluru-bangalore-4-to-8-years-251120500043?src=jobsearchDesk&sid=16068097469752430&xp=17&px=8,Systems Operations Sr Analyst,Wells Fargo,4-8 Yrs,Bengaluru,"VSAM,JCL,Production support,Db2,REXX,Cobol,Debugging,Information technology"
https://www.naukri.com/job-listings-db2-dba-with-zos-must-techstar-software-development-india-pvt-ltd-chennai-bengaluru-bangalore-hyderabad-secunderabad-4-to-7-years-011220900483?src=jobsearchDesk&sid=16068097469752430&xp=18&px=8,DB2 DBA with ZOS must,Techstar Software Development India Pvt. Ltd.,4-7 Yrs,"Chennai, Bengaluru, Hyderabad","DB2 DBA,z/os,DBA,database administration"
https://www.naukri.com/job-listings-aem-developer-pentagon-consultancy-services-pune-bengaluru-bangalore-2-to-7-years-230617502646?src=jobsearchDesk&sid=16068097469752430&xp=19&px=8,AEM Developer,Pentagon Consultancy Services,2-7 Yrs,"Pune, Bengaluru","BPO,Payroll,Web services,Db2,Cics,Cobol,Tools,Service"
https://www.naukri.com/job-listings-z-system-administrator-db2-ibm-india-pvt-limited-bengaluru-bangalore-5-to-8-years-091120903430?src=jobsearchDesk&sid=16068097469752430&xp=20&px=8,Z System Administrator (DB2),IBM India Pvt. Limited,5-8 Yrs,Bengaluru,"IT Skills,Software Development,Cloud,DevOps,DBA,Mainframe,VSAM,JCL"
https://www.naukri.com/job-listings-systems-operations-engineer-wells-fargo-india-solutions-pvt-ltd-bengaluru-bangalore-8-to-13-years-240920501176?src=jobsearchDesk&sid=16068097537197703&xp=1&px=9,Systems Operations Engineer,Wells Fargo,8-13 Yrs,Bengaluru,"VSAM,JCL,Production support,Db2,REXX,Cobol,Debugging,Information technology"
https://www.naukri.com/job-listings-sas-developer-diverse-lynx-bengaluru-bangalore-4-to-6-years-230320501491?src=jobsearchDesk&sid=16068097537197703&xp=2&px=9,SAS Developer,Diverse Lynx,4-6 Yrs,Bengaluru,"IT Skills,Mainframe,Base SAS,Project development,SAS Connect,SAS Macros,Basic,JCL"
https://www.naukri.com/job-listings-cobol-developer-diverse-lynx-bengaluru-bangalore-4-to-8-years-180320501164?src=jobsearchDesk&sid=16068097537197703&xp=3&px=9,Cobol Developer,Diverse Lynx,4-8 Yrs,Bengaluru,"IT Skills,Mainframe,JCL,Front end,Db2,Cobol,SQL"
https://www.naukri.com/job-listings-hcl-software-product-division-hiring-for-c-c-developer-bangalore-hcl-technologies-limited-bengaluru-bangalore-3-to-8-years-131120000137?src=jobsearchDesk&sid=16068097537197703&xp=4&px=9,"HCL Software(Product division): Hiring For C,C++ developer_Bangalore",HCL Technologies Limited,3-8 Yrs,Bengaluru,"C++,C,Algorithms,TSO,Agile Methodology,JCL,Data Structures,Computer Science"
https://www.naukri.com/job-listings-iam-analyst-wells-fargo-india-solutions-pvt-ltd-bengaluru-bangalore-hyderabad-secunderabad-3-to-7-years-251120500027?src=jobsearchDesk&sid=16068097537197703&xp=5&px=9,IAM Analyst,Wells Fargo,3-7 Yrs,"Bengaluru, Hyderabad","Data analysis,Automation,Information security,Analytical,Active directory,Risk management,Technical support,Analytics"
https://www.naukri.com/job-listings-lead-sme-pro-iv-5-yrs-chennai-bangalore-pune-gsn-consulting-chennai-pune-bengaluru-bangalore-5-to-10-years-261120606749?src=jobsearchDesk&sid=16068097537197703&xp=6&px=9,LEAD / SME - PRO IV - 5+ yrs - Chennai / Bangalore / Pune,GSN Consulting,5-10 Yrs,"Chennai, Pune, Bengaluru","Pro4,Pro - IV,ProIV,CICS,Pro IV,Pro 4"
